%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top          alpha           span      chord_tip    my_function  my_constraint 
3997         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3998         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3999         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4000         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4001         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4002         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4003         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4004         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4005         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4006         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4007         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4008         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4009         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4010         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4011         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4012         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4013         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4014         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4015         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4016         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4017         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4018         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4019         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4020         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4021         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4022         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4023         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4024         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4025         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4026         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4027         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4028         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4029         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4030         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4031         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4032         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4033         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4034         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4035         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4036         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4037         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4038         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4039         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4040         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4041         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4042         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4043         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4044         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4045         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4046         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4047         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4048         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4049         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4050         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4051         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4052         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4053         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4054         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4055         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4056         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4057         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4058         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4059         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4060         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4061         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4062         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4063         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4064         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4065         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4066         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4067         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4068         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4069         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4070         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4071         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4072         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4073         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4074         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4075         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4076         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4077         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4078         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4079         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4080         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4081         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4082         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4083         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4084         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4085         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4086         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4087         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4088         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4089         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4090         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4091         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4092         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4093         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4094         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4095         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4096         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4097         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4098         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4099         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4100         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4101         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4102         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4103         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4104         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4105         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4106         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4107         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4108         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4109         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4110         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4111         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4112         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4113         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4114         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4115         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4116         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4117         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4118         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4119         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4120         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4121         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4122         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4123         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4124         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4125         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4126         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4127         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4128         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4129         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4130         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4131         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4132         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4133         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4134         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4135         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4136         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4137         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4138         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4139         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4140         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4141         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4142         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4143         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4144         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4145         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4146         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4147         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4148         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4149         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4150         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4151         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4152         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4153         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4154         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4155         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4156         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4157         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4158         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4159         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4160         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4161         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4162         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4163         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4164         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4165         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4166         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4167         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4168         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4169         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4170         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4171         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4172         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4173         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4174         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4175         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4176         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4177         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4178         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4179         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4180         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4181         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4182         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4183         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4184         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4185         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4186         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4187         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4188         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4189         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4190         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4191         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4192         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4193         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4194         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4195         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
4196         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4197         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4198         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
4199         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
